outcome,action,TPR,FPR,egs,red_reward,blue_reward,time,cued_switch,uncued_switch
"blue","SWITCH",91,15,0.9,4,-12,498.287,12,26
"red","SWITCH",91,15,0.9,4,-12,519.292,12,27
"blue","SWITCH",91,15,0.9,4,-12,552.896,12,28
"red","WAIT",91,15,0.9,4,-12,557.06,12,29
"blue","SWITCH",91,15,0.9,4,-12,564.057,12,30
"blue","SWITCH",91,15,0.9,4,-12,585.552,12,31
"red","WAIT",91,15,0.9,4,-12,590.01,13,31
"blue","SWITCH",91,15,0.9,4,-12,596.238,13,32
"blue","SWITCH",91,15,0.9,4,-12,614.172,13,33
"red","WAIT",91,15,0.9,4,-12,621.037,14,33
"blue","SWITCH",91,15,0.9,4,-12,627.009,14,34
"red","WAIT",91,15,0.9,4,-12,634.996,15,34
"red","WAIT",91,15,0.9,4,-12,650.978,16,34
"blue","SWITCH",91,15,0.9,4,-12,660.878,16,35
"blue","SWITCH",91,15,0.9,4,-12,667.648,16,36
"blue","SWITCH",91,15,0.9,4,-12,678.077,16,37
"red","WAIT",91,15,0.9,4,-12,683.018,17,37
"red","SWITCH",91,15,0.9,4,-12,699.092,17,38
"red","WAIT",91,15,0.9,4,-12,714.978,18,38
"red","WAIT",91,15,0.9,4,-12,733.05,19,38
"blue","SWITCH",91,15,0.9,4,-12,739.227,19,39
"blue","SWITCH",91,15,0.9,4,-12,753.005,19,40
"blue","SWITCH",91,15,0.9,4,-12,762.399,19,41
"blue","WAIT",91,15,0.9,4,-12,767.335,20,41
"blue","SWITCH",91,15,0.9,4,-12,794.517,20,42
"blue","SWITCH",91,15,0.9,4,-12,801.36,20,43
"blue","SWITCH",91,15,0.9,4,-12,808.009,20,44
"blue","SWITCH",91,15,0.9,4,-12,814.153,20,45
"blue","SWITCH",91,15,0.9,4,-12,826.809,20,46
"red","WAIT",91,15,0.9,4,-12,836.003,21,46
"blue","SWITCH",91,15,0.9,4,-12,842.991,21,47
"red","WAIT",91,15,0.9,4,-12,854.978,22,47
"blue","SWITCH",91,15,0.9,4,-12,861.054,22,48
"red","WAIT",91,15,0.9,4,-12,890.984,23,48
"blue","SWITCH",91,15,0.9,4,-12,901.508,23,49
"blue","WAIT",91,15,0.9,4,-12,906.3,24,49
"blue","SWITCH",91,15,0.9,4,-12,916.906,24,50
"blue","WAIT",91,15,0.9,4,-12,925.339,25,50
"red","SWITCH",91,15,0.9,4,-12,943.458,26,50
"blue","WAIT",91,15,0.9,4,-12,946.766,26,51
"blue","SWITCH",91,15,0.9,4,-12,954.021,26,52
"blue","SWITCH",91,15,0.9,4,-12,972.897,26,53
"red","WAIT",91,15,0.9,4,-12,977.061,26,54
"blue","SWITCH",91,15,0.9,4,-12,987.32,26,55
"red","WAIT",91,15,0.9,4,-12,991.484,27,55
"red","WAIT",91,15,0.9,4,-12,1023.982,28,55
"blue","SWITCH",91,15,0.9,4,-12,1034.726,28,56
"red","WAIT",91,15,0.9,4,-12,1038.978,29,56
"blue","SWITCH",91,15,0.9,4,-12,1045.216,29,57
"red","SWITCH",91,15,0.9,4,-12,1052.155,30,57
"blue","WAIT",91,15,0.9,4,-12,1055.463,30,58
"red","WAIT",91,15,0.9,4,-12,1070.016,31,58
"red","WAIT",91,15,0.9,4,-12,1085.978,32,58
"blue","SWITCH",91,15,0.9,4,-12,1100.159,32,59
"blue","SWITCH",91,15,0.9,4,-12,1114.134,32,60
"red","WAIT",91,15,0.9,4,-12,1121.109,33,60
"blue","WAIT",91,15,0.9,4,-12,1135.356,34,60
"blue","SWITCH",91,15,0.9,4,-12,1143.141,34,61
"blue","SWITCH",91,15,0.9,4,-12,1150.951,34,62
"red","WAIT",91,15,0.9,4,-12,1156.024,35,62
"blue","SWITCH",91,15,0.9,4,-12,1163.011,35,63
"blue","SWITCH",91,15,0.9,4,-12,1170.572,35,64
"blue","SWITCH",91,15,0.9,4,-12,1186.102,35,65
"blue","SWITCH",91,15,0.9,4,-12,1196.442,35,66
"blue","WAIT",91,15,0.9,4,-12,1205.303,36,66
"red","WAIT",91,15,0.9,4,-12,1221.034,37,66
"red","WAIT",91,15,0.9,4,-12,1236.182,38,66
"red","WAIT",91,15,0.9,4,-12,1256.032,39,66
"blue","SWITCH",91,15,0.9,4,-12,1263.412,39,67
"blue","SWITCH",91,15,0.9,4,-12,1286.956,39,68
"blue","SWITCH",91,15,0.9,4,-12,1293.628,39,69
"blue","SWITCH",91,15,0.9,4,-12,1304.635,39,70
"red","SWITCH",91,15,0.9,4,-12,1324.707,39,71
"red","WAIT",91,15,0.9,4,-12,1338.066,40,71
"blue","SWITCH",91,15,0.9,4,-12,1343.936,40,72
"red","WAIT",91,15,0.9,4,-12,1352.28,41,72
"blue","SWITCH",91,15,0.9,4,-12,1366.507,41,73
"blue","SWITCH",91,15,0.9,4,-12,1372.783,41,74
"blue","SWITCH",91,15,0.9,4,-12,1379.389,41,75
"blue","SWITCH",91,15,0.9,4,-12,1398.219,41,76
"blue","SWITCH",91,15,0.9,4,-12,1405.604,41,77
"blue","SWITCH",91,15,0.9,4,-12,1438.297,41,78
"blue","SWITCH",91,15,0.9,4,-12,1445.93,41,79
"blue","SWITCH",91,15,0.9,4,-12,1456.923,41,80
"blue","SWITCH",91,15,0.9,4,-12,1463.387,41,81
"red","WAIT",91,15,0.9,4,-12,1467.551,41,82
"blue","SWITCH",91,15,0.9,4,-12,1481.815,41,83
"blue","WAIT",91,15,0.9,4,-12,1485.301,41,84
"red","WAIT",91,15,0.9,4,-12,1496.978,42,84
"blue","SWITCH",91,15,0.9,4,-12,1511.779,42,85
"blue","SWITCH",91,15,0.9,4,-12,1518.732,42,86
"red","WAIT",91,15,0.9,4,-12,1526.978,43,86
"blue","SWITCH",91,15,0.9,4,-12,1536.823,43,87
"red","WAIT",91,15,0.9,4,-12,1545.091,44,87
"blue","SWITCH",91,15,0.9,4,-12,1551.659,44,88
"blue","SWITCH",91,15,0.9,4,-12,1559.713,44,89
"red","WAIT",91,15,0.9,4,-12,1563.978,45,89
"blue","SWITCH",91,15,0.9,4,-12,1574.259,45,90
"red","SWITCH",91,15,0.9,4,-12,1580.863,45,91
"blue","SWITCH",91,15,0.9,4,-12,1591.624,45,92
"blue","SWITCH",91,15,0.9,4,-12,1597.897,45,93
"blue","SWITCH",91,15,0.9,4,-12,1604.567,45,94
"blue","SWITCH",91,15,0.9,4,-12,1611.956,45,95
"red","WAIT",91,15,0.9,4,-12,1616.12,46,95
"blue","SWITCH",91,15,0.9,4,-12,1622.01,46,96
"blue","WAIT",91,15,0.9,4,-12,1630.407,47,96
"blue","SWITCH",91,15,0.9,4,-12,1645.345,47,97
"blue","SWITCH",91,15,0.9,4,-12,1667.62,47,98
"red","WAIT",91,15,0.9,4,-12,1681.115,48,98
"blue","SWITCH",91,15,0.9,4,-12,1690.321,48,99
"blue","SWITCH",91,15,0.9,4,-12,1710.972,48,100
"blue","SWITCH",91,15,0.9,4,-12,1717.546,48,101
"blue","SWITCH",91,15,0.9,4,-12,1728.163,48,102
"blue","SWITCH",91,15,0.9,4,-12,1738.161,48,103
"blue","SWITCH",91,15,0.9,4,-12,1748.54,48,104
"red","WAIT",91,15,0.9,4,-12,1755.978,49,104
"blue","WAIT",91,15,0.9,4,-12,1771.478,50,104
"blue","SWITCH",91,15,0.9,4,-12,1791.072,50,105
"blue","SWITCH",91,15,0.9,4,-12,1798.018,50,106
"blue","SWITCH",91,15,0.9,4,-12,1810.784,50,107
"red","WAIT",91,15,0.9,4,-12,1816.051,51,107
"blue","SWITCH",91,15,0.9,4,-12,1823.525,51,108
"blue","SWITCH",91,15,0.9,4,-12,1830.63,51,109
"red","SWITCH",91,15,0.9,4,-12,1842.84,51,110
"red","WAIT",91,15,0.9,4,-12,1850.978,52,110
"red","WAIT",91,15,0.9,4,-12,1868.993,53,110
"blue","SWITCH",91,15,0.9,4,-12,1882.059,53,111
"red","WAIT",91,15,0.9,4,-12,1903.978,54,111
"blue","SWITCH",91,15,0.9,4,-12,1917.836,54,112
"red","WAIT",91,15,0.9,4,-12,1922.0,54,113
"blue","SWITCH",91,15,0.9,4,-12,1934.955,54,114
"blue","SWITCH",91,15,0.9,4,-12,1941.929,54,115
"red","WAIT",91,15,0.9,4,-12,1952.044,55,115
"blue","WAIT",91,15,0.9,4,-12,1970.526,56,115
"blue","SWITCH",91,15,0.9,4,-12,1977.839,56,116
"red","WAIT",91,15,0.9,4,-12,1989.211,57,116
"blue","SWITCH",91,15,0.9,4,-12,2003.157,57,117
"red","WAIT",91,15,0.9,4,-12,2007.321,58,117
"red","WAIT",91,15,0.9,4,-12,2024.024,59,117
"blue","SWITCH",91,15,0.9,4,-12,2034.27,59,118
"blue","WAIT",91,15,0.9,4,-12,2040.413,60,118
"blue","SWITCH",91,15,0.9,4,-12,2046.833,60,119
"red","WAIT",91,15,0.9,4,-12,2057.061,61,119
"red","WAIT",91,15,0.9,4,-12,2073.095,62,119
"blue","SWITCH",91,15,0.9,4,-12,2096.046,62,120
"blue","SWITCH",91,15,0.9,4,-12,2102.397,62,121
"red","WAIT",91,15,0.9,4,-12,2108.008,63,121
"blue","SWITCH",91,15,0.9,4,-12,2118.408,63,122
"red","WAIT",91,15,0.9,4,-12,2124.086,64,122
"blue","SWITCH",91,15,0.9,4,-12,2130.792,64,123
"blue","SWITCH",91,15,0.9,4,-12,2149.566,64,124
"blue","SWITCH",91,15,0.9,4,-12,2156.204,64,125
"blue","SWITCH",91,15,0.9,4,-12,2162.89,64,126
"blue","SWITCH",91,15,0.9,4,-12,2182.502,64,127
"red","WAIT",91,15,0.9,4,-12,2186.666,64,128
"blue","SWITCH",91,15,0.9,4,-12,2193.284,64,129
"blue","SWITCH",91,15,0.9,4,-12,2199.98,64,130
"red","WAIT",91,15,0.9,4,-12,2204.144,64,131
"blue","SWITCH",91,15,0.9,4,-12,2214.804,64,132
"blue","SWITCH",91,15,0.9,4,-12,2225.905,64,133
"blue","SWITCH",91,15,0.9,4,-12,2232.804,64,134
"blue","SWITCH",91,15,0.9,4,-12,2244.842,64,135
"blue","WAIT",91,15,0.9,4,-12,2252.3,65,135
"blue","SWITCH",91,15,0.9,4,-12,2259.651,65,136
"blue","SWITCH",91,15,0.9,4,-12,2266.063,65,137
"blue","SWITCH",91,15,0.9,4,-12,2271.943,65,138
"blue","SWITCH",91,15,0.9,4,-12,2279.046,65,139
"red","WAIT",91,15,0.9,4,-12,2285.078,66,139
"blue","SWITCH",91,15,0.9,4,-12,2291.758,66,140
"red","WAIT",91,15,0.9,4,-12,2302.093,67,140
"red","WAIT",91,15,0.9,4,-12,11.053,1,0
"blue","SWITCH",91,15,0.9,4,-12,17.866,1,1
"red","WAIT",91,15,0.9,4,-12,26.164,2,1
"blue","SWITCH",91,15,0.9,4,-12,36.165,2,2
"blue","SWITCH",91,15,0.9,4,-12,43.431,2,3
"blue","SWITCH",91,15,0.9,4,-12,51.69,2,4
"blue","SWITCH",91,15,0.9,4,-12,64.099,2,5
"blue","SWITCH",91,15,0.9,4,-12,71.644,2,6
"blue","SWITCH",91,15,0.9,4,-12,90.786,2,7
"blue","SWITCH",91,15,0.9,4,-12,132.597,2,8
"red","WAIT",91,15,0.9,4,-12,155.978,3,8
"red","WAIT",91,15,0.9,4,-12,170.993,4,8
"blue","SWITCH",91,15,0.9,4,-12,192.357,4,9
"red","WAIT",91,15,0.9,4,-12,205.02,5,9
"red","WAIT",91,15,0.9,4,-12,220.978,6,9
"blue","SWITCH",91,15,0.9,4,-12,228.984,6,10
"red","WAIT",91,15,0.9,4,-12,236.263,7,10
"blue","SWITCH",91,15,0.9,4,-12,248.509,7,11
"blue","SWITCH",91,15,0.9,4,-12,256.766,7,12
"blue","SWITCH",91,15,0.9,4,-12,278.094,7,13
"blue","SWITCH",91,15,0.9,4,-12,300.47,7,14
"red","WAIT",91,15,0.9,4,-12,304.634,7,15
"red","WAIT",91,15,0.9,4,-12,319.306,8,15
"blue","SWITCH",91,15,0.9,4,-12,336.339,8,16
"red","WAIT",91,15,0.9,4,-12,350.978,9,16
"red","WAIT",91,15,0.9,4,-12,366.197,10,16
"red","WAIT",91,15,0.9,4,-12,385.978,11,16
"red","WAIT",91,15,0.9,4,-12,414.978,12,16
"blue","SWITCH",91,15,0.9,4,-12,427.458,12,17
"red","WAIT",91,15,0.9,4,-12,431.622,13,17
"blue","SWITCH",91,15,0.9,4,-12,440.444,13,18
"blue","SWITCH",91,15,0.9,4,-12,454.032,13,19
"red","WAIT",91,15,0.9,4,-12,483.978,14,19
"blue","SWITCH",91,15,0.9,4,-12,516.259,14,20
"blue","SWITCH",91,15,0.9,4,-12,524.037,14,21
"red","WAIT",91,15,0.9,4,-12,532.978,15,21
"blue","SWITCH",91,15,0.9,4,-12,540.476,15,22
"blue","SWITCH",91,15,0.9,4,-12,556.018,15,23
"blue","SWITCH",91,15,0.9,4,-12,570.076,15,24
"blue","SWITCH",91,15,0.9,4,-12,578.433,15,25
"red","WAIT",91,15,0.9,4,-12,582.597,16,25
"blue","SWITCH",91,15,0.9,4,-12,596.935,16,26
"blue","SWITCH",91,15,0.9,4,-12,606.699,16,27
"blue","SWITCH",91,15,0.9,4,-12,613.623,16,28
"red","WAIT",91,15,0.9,4,-12,617.787,16,29
"blue","SWITCH",91,15,0.9,4,-12,658.71,16,30
"blue","WAIT",91,15,0.9,4,-12,667.328,17,30
"red","WAIT",91,15,0.9,4,-12,683.072,18,30
"red","WAIT",91,15,0.9,4,-12,716.268,19,30
"blue","SWITCH",91,15,0.9,4,-12,728.81,19,31
"blue","SWITCH",91,15,0.9,4,-12,737.296,19,32
"red","WAIT",91,15,0.9,4,-12,749.012,20,32
"blue","SWITCH",91,15,0.9,4,-12,762.836,20,33
"blue","SWITCH",91,15,0.9,4,-12,770.715,20,34
"red","WAIT",91,15,0.9,4,-12,781.091,21,34
"blue","SWITCH",91,15,0.9,4,-12,794.031,21,35
"red","WAIT",91,15,0.9,4,-12,798.978,22,35
"blue","SWITCH",91,15,0.9,4,-12,805.894,22,36
"blue","SWITCH",91,15,0.9,4,-12,813.177,22,37
"red","WAIT",91,15,0.9,4,-12,817.341,22,38
"blue","SWITCH",91,15,0.9,4,-12,826.274,22,39
"blue","WAIT",91,15,0.9,4,-12,829.76,22,40
"blue","SWITCH",91,15,0.9,4,-12,837.914,22,41
"red","WAIT",91,15,0.9,4,-12,847.978,23,41
"blue","SWITCH",91,15,0.9,4,-12,860.044,23,42
"blue","SWITCH",91,15,0.9,4,-12,867.156,23,43
"blue","SWITCH",91,15,0.9,4,-12,879.522,23,44
"blue","SWITCH",91,15,0.9,4,-12,887.835,23,45
"red","WAIT",91,15,0.9,4,-12,894.023,24,45
"blue","WAIT",91,15,0.9,4,-12,910.308,25,45
"blue","SWITCH",91,15,0.9,4,-12,928.857,25,46
"blue","SWITCH",91,15,0.9,4,-12,941.161,25,47
"blue","SWITCH",91,15,0.9,4,-12,949.074,25,48
"blue","SWITCH",91,15,0.9,4,-12,982.008,25,49
"blue","SWITCH",91,15,0.9,4,-12,989.827,25,50
"blue","SWITCH",91,15,0.9,4,-12,997.143,25,51
"blue","SWITCH",91,15,0.9,4,-12,1010.124,25,52
"blue","SWITCH",91,15,0.9,4,-12,1030.918,25,53
"red","WAIT",91,15,0.9,4,-12,1038.196,26,53
"blue","SWITCH",91,15,0.9,4,-12,1046.692,26,54
"blue","SWITCH",91,15,0.9,4,-12,1059.328,26,55
"blue","SWITCH",91,15,0.9,4,-12,1067.383,26,56
"red","WAIT",91,15,0.9,4,-12,1072.978,27,56
"blue","SWITCH",91,15,0.9,4,-12,1092.717,27,57
"blue","SWITCH",91,15,0.9,4,-12,1107.591,27,58
"blue","SWITCH",91,15,0.9,4,-12,1116.787,27,59
"red","WAIT",91,15,0.9,4,-12,1123.077,28,59
"red","WAIT",91,15,0.9,4,-12,1142.23,29,59
"red","WAIT",91,15,0.9,4,-12,1156.978,30,59
"blue","WAIT",91,15,0.9,4,-12,1172.537,31,59
"blue","WAIT",91,15,0.9,4,-12,1188.3,32,59
"blue","SWITCH",91,15,0.9,4,-12,1201.6,32,60
"blue","WAIT",91,15,0.9,4,-12,1206.349,33,60
"red","SWITCH",91,15,0.9,4,-12,1226.958,33,61
"blue","SWITCH",91,15,0.9,4,-12,1235.781,33,62
"red","WAIT",91,15,0.9,4,-12,1239.945,33,63
"red","WAIT",91,15,0.9,4,-12,1257.134,34,63
"blue","SWITCH",91,15,0.9,4,-12,1265.396,34,64
"red","WAIT",91,15,0.9,4,-12,1272.147,35,64
"blue","SWITCH",91,15,0.9,4,-12,1287.994,35,65
"red","WAIT",91,15,0.9,4,-12,1306.401,36,65
"red","WAIT",91,15,0.9,4,-12,1319.297,37,65
"red","WAIT",91,15,0.9,4,-12,1335.982,38,65
"blue","SWITCH",91,15,0.9,4,-12,1345.91,38,66
"blue","SWITCH",91,15,0.9,4,-12,1353.082,38,67
"blue","SWITCH",91,15,0.9,4,-12,1365.389,38,68
"red","WAIT",91,15,0.9,4,-12,1382.09,39,68
"blue","SWITCH",91,15,0.9,4,-12,1396.008,39,69
"red","WAIT",91,15,0.9,4,-12,1400.172,39,70
"red","WAIT",91,15,0.9,4,-12,1429.261,40,70
"blue","SWITCH",91,15,0.9,4,-12,1441.976,40,71
"red","WAIT",91,15,0.9,4,-12,1447.04,41,71
"red","WAIT",91,15,0.9,4,-12,1482.978,42,71
"blue","SWITCH",91,15,0.9,4,-12,1492.007,42,72
"blue","SWITCH",91,15,0.9,4,-12,1500.356,42,73
"red","WAIT",91,15,0.9,4,-12,1515.308,43,73
"red","WAIT",91,15,0.9,4,-12,1534.978,44,73
"blue","WAIT",91,15,0.9,4,-12,1568.359,45,73
"red","WAIT",91,15,0.9,4,-12,1617.232,46,73
"blue","SWITCH",91,15,0.9,4,-12,1630.533,46,74
"blue","SWITCH",91,15,0.9,4,-12,1641.779,46,75
"red","WAIT",91,15,0.9,4,-12,1650.402,47,75
"blue","SWITCH",91,15,0.9,4,-12,1662.906,47,76
"red","WAIT",91,15,0.9,4,-12,1667.978,48,76
"blue","SWITCH",91,15,0.9,4,-12,1680.957,48,77
"blue","SWITCH",91,15,0.9,4,-12,1695.975,48,78
"red","WAIT",91,15,0.9,4,-12,1703.978,49,78
"blue","SWITCH",91,15,0.9,4,-12,1710.443,49,79
"blue","SWITCH",91,15,0.9,4,-12,1717.266,49,80
"blue","SWITCH",91,15,0.9,4,-12,1724.696,49,81
"red","WAIT",91,15,0.9,4,-12,1740.12,50,81
"blue","SWITCH",91,15,0.9,4,-12,1762.378,50,82
"red","WAIT",91,15,0.9,4,-12,1766.993,51,82
"blue","SWITCH",91,15,0.9,4,-12,1774.016,51,83
"blue","SWITCH",91,15,0.9,4,-12,1782.13,51,84
"red","WAIT",91,15,0.9,4,-12,1786.294,52,84
"red","SWITCH",91,15,0.9,4,-12,1822.025,52,85
"red","WAIT",91,15,0.9,4,-12,1838.002,53,85
"blue","SWITCH",91,15,0.9,4,-12,1851.494,53,86
"red","WAIT",91,15,0.9,4,-12,1855.658,54,86
"blue","SWITCH",91,15,0.9,4,-12,1868.083,54,87
"blue","SWITCH",91,15,0.9,4,-12,1882.745,54,88
"blue","SWITCH",91,15,0.9,4,-12,1896.043,54,89
"blue","SWITCH",91,15,0.9,4,-12,1928.123,54,90
"red","SWITCH",91,15,0.9,4,-12,1945.725,54,91
"blue","SWITCH",91,15,0.9,4,-12,1954.062,54,92
"blue","SWITCH",91,15,0.9,4,-12,1972.268,54,93
"red","WAIT",91,15,0.9,4,-12,1987.978,55,93
"blue","WAIT",91,15,0.9,4,-12,2002.3,56,93
"blue","SWITCH",91,15,0.9,4,-12,2009.058,56,94
"red","WAIT",91,15,0.9,4,-12,2018.978,57,94
"red","WAIT",91,15,0.9,4,-12,2034.978,58,94
"blue","SWITCH",91,15,0.9,4,-12,2052.606,58,95
"blue","SWITCH",91,15,0.9,4,-12,2060.748,58,96
"red","WAIT",91,15,0.9,4,-12,2070.219,59,96
"blue","SWITCH",91,15,0.9,4,-12,2097.283,59,97
"red","SWITCH",91,15,0.9,4,-12,2105.574,60,97
"blue","WAIT",91,15,0.9,4,-12,2108.882,60,98
"blue","SWITCH",91,15,0.9,4,-12,2117.777,60,99
"red","WAIT",91,15,0.9,4,-12,2123.038,61,99
"red","WAIT",91,15,0.9,4,-12,2137.152,62,99
"blue","SWITCH",91,15,0.9,4,-12,2144.817,62,100
"red","WAIT",91,15,0.9,4,-12,2174.311,63,100
"blue","SWITCH",91,15,0.9,4,-12,2186.975,63,101
"blue","SWITCH",91,15,0.9,4,-12,2205.404,63,102
"blue","SWITCH",91,15,0.9,4,-12,2213.259,63,103
"red","WAIT",91,15,0.9,4,-12,2217.978,64,103
"blue","SWITCH",91,15,0.9,4,-12,2225.953,64,104
"red","WAIT",91,15,0.9,4,-12,2234.978,65,104
"red","WAIT",91,15,0.9,4,-12,2254.005,66,104
"blue","SWITCH",91,15,0.9,4,-12,7.174,0,1
"red","WAIT",91,15,0.9,4,-12,11.338,0,2
"red","WAIT",91,15,0.9,4,-12,24.016,1,2
"red","WAIT",91,15,0.9,4,-12,39.163,2,2
"blue","SWITCH",91,15,0.9,4,-12,48.377,2,3
"red","SWITCH",91,15,0.9,4,-12,70.758,3,3
"blue","WAIT",91,15,0.9,4,-12,74.066,3,4
"blue","SWITCH",91,15,0.9,4,-12,82.576,3,5
"blue","WAIT",91,15,0.9,4,-12,106.3,4,5
"red","WAIT",91,15,0.9,4,-12,136.98,5,5
"blue","SWITCH",91,15,0.9,4,-12,144.837,5,6
"red","WAIT",91,15,0.9,4,-12,167.017,6,6
"red","WAIT",91,15,0.9,4,-12,180.978,7,6
"red","WAIT",91,15,0.9,4,-12,195.978,8,6
"blue","SWITCH",91,15,0.9,4,-12,216.843,8,7
"blue","WAIT",91,15,0.9,4,-12,229.311,9,7
"red","WAIT",91,15,0.9,4,-12,245.256,10,7
"red","WAIT",91,15,0.9,4,-12,260.251,11,7
"blue","SWITCH",91,15,0.9,4,-12,288.837,11,8
"blue","SWITCH",91,15,0.9,4,-12,299.298,11,9
"blue","SWITCH",91,15,0.9,4,-12,308.124,11,10
"red","WAIT",91,15,0.9,4,-12,312.288,11,11
"blue","SWITCH",91,15,0.9,4,-12,320.965,11,12
"blue","SWITCH",91,15,0.9,4,-12,329.531,11,13
"red","WAIT",91,15,0.9,4,-12,344.978,12,13
"blue","SWITCH",91,15,0.9,4,-12,377.704,12,14
"blue","SWITCH",91,15,0.9,4,-12,393.11,12,15
"blue","SWITCH",91,15,0.9,4,-12,407.501,12,16
"red","WAIT",91,15,0.9,4,-12,411.665,13,16
"red","SWITCH",91,15,0.9,4,-12,426.132,13,17
"red","WAIT",91,15,0.9,4,-12,457.039,14,17
"blue","SWITCH",91,15,0.9,4,-12,464.805,14,18
"blue","WAIT",91,15,0.9,4,-12,473.409,15,18
"red","WAIT",91,15,0.9,4,-12,491.119,16,18
"blue","SWITCH",91,15,0.9,4,-12,504.958,16,19
"red","WAIT",91,15,0.9,4,-12,522.144,17,19
"red","WAIT",91,15,0.9,4,-12,540.082,18,19
"blue","SWITCH",91,15,0.9,4,-12,549.442,18,20
"red","WAIT",91,15,0.9,4,-12,556.234,19,20
"red","WAIT",91,15,0.9,4,-12,584.066,20,20
"blue","SWITCH",91,15,0.9,4,-12,601.824,20,21
"red","SWITCH",91,15,0.9,4,-12,623.546,20,22
"red","WAIT",91,15,0.9,4,-12,638.978,21,22
"red","WAIT",91,15,0.9,4,-12,673.577,22,22
"blue","SWITCH",91,15,0.9,4,-12,683.9,22,23
"red","WAIT",91,15,0.9,4,-12,691.98,23,23
"blue","SWITCH",91,15,0.9,4,-12,701.326,23,24
"red","WAIT",91,15,0.9,4,-12,708.026,24,24
"blue","SWITCH",91,15,0.9,4,-12,743.789,24,25
"red","WAIT",91,15,0.9,4,-12,773.978,25,25
"blue","SWITCH",91,15,0.9,4,-12,789.382,25,26
"blue","SWITCH",91,15,0.9,4,-12,818.965,25,27
"red","WAIT",91,15,0.9,4,-12,828.172,26,27
"red","WAIT",91,15,0.9,4,-12,848.301,27,27
"red","WAIT",91,15,0.9,4,-12,865.025,28,27
"blue","SWITCH",91,15,0.9,4,-12,874.409,28,28
"red","WAIT",91,15,0.9,4,-12,881.202,29,28
"blue","SWITCH",91,15,0.9,4,-12,890.017,29,29
"red","WAIT",91,15,0.9,4,-12,894.181,30,29
"blue","WAIT",91,15,0.9,4,-12,909.423,31,29
"red","WAIT",91,15,0.9,4,-12,928.11,32,29
"blue","SWITCH",91,15,0.9,4,-12,948.449,32,30
"red","SWITCH",91,15,0.9,4,-12,959.1,33,30
"blue","WAIT",91,15,0.9,4,-12,962.408,33,31
"blue","SWITCH",91,15,0.9,4,-12,971.032,33,32
"red","WAIT",91,15,0.9,4,-12,992.978,34,32
"blue","SWITCH",91,15,0.9,4,-12,1015.598,34,33
"blue","SWITCH",91,15,0.9,4,-12,1024.16,34,34
"red","WAIT",91,15,0.9,4,-12,1041.413,35,34
"blue","SWITCH",91,15,0.9,4,-12,1050.038,35,35
"blue","SWITCH",91,15,0.9,4,-12,1065.894,35,36
"red","SWITCH",91,15,0.9,4,-12,1081.582,35,37
"red","WAIT",91,15,0.9,4,-12,1092.271,36,37
"blue","WAIT",91,15,0.9,4,-12,1106.395,37,37
"red","WAIT",91,15,0.9,4,-12,1127.223,38,37
"red","WAIT",91,15,0.9,4,-12,1147.35,39,37
"blue","SWITCH",91,15,0.9,4,-12,1171.519,39,38
"red","WAIT",91,15,0.9,4,-12,1180.299,40,38
"blue","SWITCH",91,15,0.9,4,-12,1190.237,40,39
"blue","WAIT",91,15,0.9,4,-12,1194.361,41,39
"blue","SWITCH",91,15,0.9,4,-12,1203.275,41,40
"red","WAIT",91,15,0.9,4,-12,1211.012,42,40
"blue","SWITCH",91,15,0.9,4,-12,1224.717,42,41
"blue","SWITCH",91,15,0.9,4,-12,1234.026,42,42
"red","WAIT",91,15,0.9,4,-12,1245.978,43,42
"blue","SWITCH",91,15,0.9,4,-12,1259.34,43,43
"blue","WAIT",91,15,0.9,4,-12,1263.358,44,43
"red","WAIT",91,15,0.9,4,-12,1280.002,45,43
"red","WAIT",91,15,0.9,4,-12,1296.012,46,43
"red","SWITCH",91,15,0.9,4,-12,1312.096,47,43
"blue","WAIT",91,15,0.9,4,-12,1315.404,47,44
"red","SWITCH",91,15,0.9,4,-12,1331.762,47,45
"red","SWITCH",91,15,0.9,4,-12,1346.793,48,45
"blue","WAIT",91,15,0.9,4,-12,1350.101,48,46
"red","WAIT",91,15,0.9,4,-12,1362.046,49,46
"red","SWITCH",91,15,0.9,4,-12,1377.863,49,47
"blue","SWITCH",91,15,0.9,4,-12,1393.029,49,48
"blue","WAIT",91,15,0.9,4,-12,1396.515,49,49
"red","WAIT",91,15,0.9,4,-12,1413.978,50,49
"blue","SWITCH",91,15,0.9,4,-12,1427.193,50,50
"red","WAIT",91,15,0.9,4,-12,1431.357,51,50
"blue","SWITCH",91,15,0.9,4,-12,1440.047,51,51
"red","WAIT",91,15,0.9,4,-12,1448.123,52,51
"blue","SWITCH",91,15,0.9,4,-12,1463.259,52,52
"blue","SWITCH",91,15,0.9,4,-12,1496.465,52,53
"red","WAIT",91,15,0.9,4,-12,1515.104,53,53
"blue","SWITCH",91,15,0.9,4,-12,1530.488,53,54
"blue","SWITCH",91,15,0.9,4,-12,1537.754,53,55
"red","WAIT",91,15,0.9,4,-12,1549.049,54,55
"blue","SWITCH",91,15,0.9,4,-12,1571.586,54,56
"red","WAIT",91,15,0.9,4,-12,1579.252,55,56
"red","WAIT",91,15,0.9,4,-12,1594.335,56,56
"blue","SWITCH",91,15,0.9,4,-12,1609.761,56,57
