outcome,action,TPR,FPR,ANS,eventTime
"red",WAIT,3,67,0.3,1712.978
"red",WAIT,3,67,0.3,1780.206
"red",WAIT,3,67,0.3,1795.978
"red",WAIT,3,67,0.3,1815.09
"blue",WAIT,3,67,0.3,1881.183
"red",WAIT,3,67,0.3,1896.978
"red",WAIT,3,67,0.3,1912.129
"red",WAIT,3,67,0.3,1929.124
"red",WAIT,3,67,0.3,1966.053
"red",WAIT,3,67,0.3,1999.447
"red",WAIT,3,67,0.3,2017.064
"red",WAIT,3,67,0.3,2050.056
"red",WAIT,3,67,0.3,2102.002
"red",WAIT,3,67,0.3,2153.021
"red",WAIT,3,67,0.3,2206.004
"red",WAIT,3,67,0.3,2220.978
"red",WAIT,3,67,0.3,2288.056
"red",WAIT,3,67,0.3,2304.212
"red",WAIT,3,67,0.3,2352.259
"red",WAIT,3,67,0.3,2467.983
"red",WAIT,3,67,0.3,2482.978
"red",WAIT,3,67,0.3,2503.11
"red",WAIT,3,67,0.3,2516.978
"blue",SWITCH,3,67,0.3,5.552
"red",WAIT,3,67,0.3,9.172
"blue",SWITCH,3,67,0.3,16.547
"red",WAIT,3,67,0.3,112.978
"red",WAIT,3,67,0.3,128.978
"red",WAIT,3,67,0.3,145.137
"red",WAIT,3,67,0.3,157.978
"red",WAIT,3,67,0.3,220.978
"red",WAIT,3,67,0.3,279.043
"red",WAIT,3,67,0.3,310.08
"red",WAIT,3,67,0.3,328.049
"blue",WAIT,3,67,0.3,345.089
"red",WAIT,3,67,0.3,360.978
"red",WAIT,3,67,0.3,414.194
"red",WAIT,3,67,0.3,427.151
"red",WAIT,3,67,0.3,478.993
"red",WAIT,3,67,0.3,495.978
"red",WAIT,3,67,0.3,567.097
"red",WAIT,3,67,0.3,580.978
"red",WAIT,3,67,0.3,612.046
"red",WAIT,3,67,0.3,645.08
"red",WAIT,3,67,0.3,677.007
"red",WAIT,3,67,0.3,694.002
"red",WAIT,3,67,0.3,729.984
"red",WAIT,3,67,0.3,795.978
"red",WAIT,3,67,0.3,881.134
"red",WAIT,3,67,0.3,898.055
"red",WAIT,3,67,0.3,913.978
"red",WAIT,3,67,0.3,1072.049
"red",WAIT,3,67,0.3,1147.993
"red",WAIT,3,67,0.3,1182.115
"red",WAIT,3,67,0.3,1248.978
"blue",WAIT,3,67,0.3,1298.978
"red",WAIT,3,67,0.3,1314.03
"red",WAIT,3,67,0.3,1327.093
"red",WAIT,3,67,0.3,1361.98
"red",WAIT,3,67,0.3,1377.013
"red",WAIT,3,67,0.3,1459.978
"red",WAIT,3,67,0.3,1510.978
"red",WAIT,3,67,0.3,1541.05
"red",WAIT,3,67,0.3,1561.003
"red",WAIT,3,67,0.3,1608.978
"red",WAIT,3,67,0.3,1641.978
"red",WAIT,3,67,0.3,1693.978
"red",WAIT,3,67,0.3,1729.978
"red",WAIT,3,67,0.3,1762.107
"red",WAIT,3,67,0.3,1812.109
"red",WAIT,3,67,0.3,1942.208
"red",WAIT,3,67,0.3,1956.026
"red",WAIT,3,67,0.3,1974.033
"red",WAIT,3,67,0.3,2023.177
"red",WAIT,3,67,0.3,2035.989
"red",WAIT,3,67,0.3,2067.19
"red",WAIT,3,67,0.3,2097.009
"red",WAIT,3,67,0.3,2114.978
"red",WAIT,3,67,0.3,2195.082
"red",WAIT,3,67,0.3,2229.978
"red",WAIT,3,67,0.3,2309.018
"red",WAIT,3,67,0.3,2361.192
"red",WAIT,3,67,0.3,2427.978
"blue",SWITCH,3,67,0.3,13.597
"red",SWITCH,3,67,0.3,28.678
"blue",SWITCH,3,67,0.3,38.423
"red",WAIT,3,67,0.3,47.136
"blue",SWITCH,3,67,0.3,68.767
"red",WAIT,3,67,0.3,82.978
"red",WAIT,3,67,0.3,131.206
"red",WAIT,3,67,0.3,203.2
"red",WAIT,3,67,0.3,365.083
"red",WAIT,3,67,0.3,398.185
"red",WAIT,3,67,0.3,414.978
"red",WAIT,3,67,0.3,553.294
"blue",WAIT,3,67,0.3,585.047
"red",WAIT,3,67,0.3,601.006
"red",WAIT,3,67,0.3,617.428
"red",WAIT,3,67,0.3,768.475
"red",WAIT,3,67,0.3,785.978
"red",WAIT,3,67,0.3,822.285
"red",WAIT,3,67,0.3,872.143
"red",WAIT,3,67,0.3,886.1
"red",WAIT,3,67,0.3,957.523
"red",WAIT,3,67,0.3,1000.978
"red",WAIT,3,67,0.3,1037.241
"red",WAIT,3,67,0.3,1054.978
"red",WAIT,3,67,0.3,1070.09
"blue",WAIT,3,67,0.3,1083.978
"red",WAIT,3,67,0.3,1161.062
"red",WAIT,3,67,0.3,1177.978
"red",WAIT,3,67,0.3,1209.142
"red",WAIT,3,67,0.3,1262.128
"red",WAIT,3,67,0.3,1279.978
"red",WAIT,3,67,0.3,1296.033
"red",WAIT,3,67,0.3,1330.108
"red",WAIT,3,67,0.3,1367.98
"red",WAIT,3,67,0.3,1417.433
"red",WAIT,3,67,0.3,1470.192
"red",WAIT,3,67,0.3,1490.146
"red",WAIT,3,67,0.3,1503.978
"red",WAIT,3,67,0.3,1570.978
"red",WAIT,3,67,0.3,1658.418
"red",WAIT,3,67,0.3,1691.26
"red",WAIT,3,67,0.3,1722.425
"red",WAIT,3,67,0.3,1754.252
"red",WAIT,3,67,0.3,1771.046
"red",WAIT,3,67,0.3,1802.978
"red",WAIT,3,67,0.3,1837.015
"red",WAIT,3,67,0.3,1853.978
"red",WAIT,3,67,0.3,1916.13
"red",WAIT,3,67,0.3,1930.043
"red",WAIT,3,67,0.3,1945.04
"red",WAIT,3,67,0.3,1998.24
"red",WAIT,3,67,0.3,2031.978
"red",WAIT,3,67,0.3,2150.978
"red",WAIT,3,67,0.3,2216.978
"red",WAIT,3,67,0.3,2234.978
"red",WAIT,3,67,0.3,2266.471
"red",WAIT,3,67,0.3,2281.978
"red",WAIT,3,67,0.3,2300.149
"red",WAIT,3,67,0.3,2316.978
"blue",WAIT,3,67,0.3,2348.112
"red",WAIT,3,67,0.3,2367.0
"red",WAIT,3,67,0.3,2491.995
"blue",SWITCH,3,67,0.4,6.494
"blue",SWITCH,3,67,0.4,13.692
"blue",SWITCH,3,67,0.4,20.598
"blue",SWITCH,3,67,0.4,34.274
"blue",SWITCH,3,67,0.4,40.48
"blue",SWITCH,3,67,0.4,58.211
"blue",SWITCH,3,67,0.4,67.007
"blue",SWITCH,3,67,0.4,78.495
"red",WAIT,3,67,0.4,92.978
"red",WAIT,3,67,0.4,127.167
"blue",SWITCH,3,67,0.4,141.615
"blue",SWITCH,3,67,0.4,167.13
"red",WAIT,3,67,0.4,176.009
"blue",SWITCH,3,67,0.4,183.002
"red",WAIT,3,67,0.4,193.216
"red",WAIT,3,67,0.4,209.114
"blue",SWITCH,3,67,0.4,258.515
"blue",SWITCH,3,67,0.4,320.416
"red",SWITCH,3,67,0.4,327.01
"red",WAIT,3,67,0.4,361.987
"red",WAIT,3,67,0.4,378.035
"red",WAIT,3,67,0.4,393.026
"blue",SWITCH,3,67,0.4,434.18
"red",WAIT,3,67,0.4,486.225
"red",WAIT,3,67,0.4,520.038
"red",WAIT,3,67,0.4,534.042
"red",WAIT,3,67,0.4,551.978
"blue",WAIT,3,67,0.4,601.978
"red",WAIT,3,67,0.4,620.108
"red",WAIT,3,67,0.4,635.264
"blue",SWITCH,3,67,0.4,664.705
"red",WAIT,3,67,0.4,727.137
"red",WAIT,3,67,0.4,741.095
"red",WAIT,3,67,0.4,820.978
"red",WAIT,3,67,0.4,838.987
"red",WAIT,3,67,0.4,873.978
"red",SWITCH,3,67,0.4,977.753
"red",WAIT,3,67,0.4,1078.248
"red",WAIT,3,67,0.4,1097.055
"red",WAIT,3,67,0.4,1148.978
"red",WAIT,3,67,0.4,1209.005
"red",WAIT,3,67,0.4,1239.983
"red",WAIT,3,67,0.4,1257.013
"red",WAIT,3,67,0.4,1274.978
"blue",SWITCH,3,67,0.4,1307.975
"red",WAIT,3,67,0.4,1311.595
"red",WAIT,3,67,0.4,1326.978
"red",SWITCH,3,67,0.4,1363.251
"red",WAIT,3,67,0.4,1370.98
"red",WAIT,3,67,0.4,1408.978
"red",WAIT,3,67,0.4,1436.978
"red",WAIT,3,67,0.4,1450.978
"red",WAIT,3,67,0.4,1497.125
"red",WAIT,3,67,0.4,1514.165
"blue",SWITCH,3,67,0.4,1527.77
"red",WAIT,3,67,0.4,1632.055
"red",WAIT,3,67,0.4,1697.978
"blue",SWITCH,3,67,0.4,1833.063
"red",WAIT,3,67,0.4,1933.321
"blue",WAIT,3,67,0.4,1965.064
"blue",WAIT,3,67,0.4,2012.127
"red",WAIT,3,67,0.4,2059.978
"red",WAIT,3,67,0.4,2128.209
"red",WAIT,3,67,0.4,2147.14
"red",WAIT,3,67,0.4,2183.207
"red",WAIT,3,67,0.4,2198.997
"red",WAIT,3,67,0.4,2251.125
"red",WAIT,3,67,0.4,2335.088
"red",WAIT,3,67,0.4,2350.978
"red",WAIT,3,67,0.4,2379.26
"red",WAIT,3,67,0.4,2412.978
"red",WAIT,3,67,0.4,2481.095
"red",WAIT,3,67,0.4,26.092
"red",WAIT,3,67,0.4,78.101
"red",WAIT,3,67,0.4,117.09
"red",WAIT,3,67,0.4,261.53
"red",WAIT,3,67,0.4,294.978
"red",WAIT,3,67,0.4,359.013
"red",WAIT,3,67,0.4,411.978
"red",WAIT,3,67,0.4,479.191
"red",WAIT,3,67,0.4,529.277
"red",WAIT,3,67,0.4,544.057
"red",WAIT,3,67,0.4,560.192
"red",WAIT,3,67,0.4,629.068
"red",WAIT,3,67,0.4,676.978
"red",WAIT,3,67,0.4,711.076
"red",WAIT,3,67,0.4,728.978
"red",WAIT,3,67,0.4,762.114
"red",WAIT,3,67,0.4,776.993
"red",WAIT,3,67,0.4,792.065
"red",WAIT,3,67,0.4,827.29
"red",WAIT,3,67,0.4,843.978
"red",WAIT,3,67,0.4,906.994
"red",WAIT,3,67,0.4,972.997
"red",WAIT,3,67,0.4,1004.003
"red",WAIT,3,67,0.4,1018.983
"red",WAIT,3,67,0.4,1182.261
"red",WAIT,3,67,0.4,1201.222
"red",WAIT,3,67,0.4,1286.295
"red",WAIT,3,67,0.4,1335.357
"red",WAIT,3,67,0.4,1387.193
"red",WAIT,3,67,0.4,1445.978
"red",WAIT,3,67,0.4,1478.11
"red",WAIT,3,67,0.4,1553.978
"red",WAIT,3,67,0.4,1642.023
"red",WAIT,3,67,0.4,1658.196
"blue",WAIT,3,67,0.4,1672.978
"red",WAIT,3,67,0.4,1768.978
"red",WAIT,3,67,0.4,1786.978
"blue",WAIT,3,67,0.4,1833.978
"red",WAIT,3,67,0.4,1870.031
"red",WAIT,3,67,0.4,1938.029
"red",WAIT,3,67,0.4,1956.978
"red",WAIT,3,67,0.4,2058.978
"red",WAIT,3,67,0.4,2092.226
"red",WAIT,3,67,0.4,2105.978
"red",WAIT,3,67,0.4,2218.4
"red",WAIT,3,67,0.4,2247.978
"red",WAIT,3,67,0.4,2278.067
"red",WAIT,3,67,0.4,2296.292
"red",WAIT,3,67,0.4,8.028
"red",WAIT,3,67,0.4,24.978
"red",WAIT,3,67,0.4,56.241
"red",WAIT,3,67,0.4,110.015
"red",WAIT,3,67,0.4,180.978
"red",WAIT,3,67,0.4,231.998
"red",WAIT,3,67,0.4,270.014
"red",WAIT,3,67,0.4,283.077
"red",WAIT,3,67,0.4,374.978
"red",WAIT,3,67,0.4,407.143
"red",WAIT,3,67,0.4,439.978
"red",WAIT,3,67,0.4,509.118
"red",WAIT,3,67,0.4,663.113
"red",WAIT,3,67,0.4,680.086
"red",WAIT,3,67,0.4,724.978
"red",WAIT,3,67,0.4,755.978
"red",WAIT,3,67,0.4,820.206
"red",WAIT,3,67,0.4,837.102
"red",WAIT,3,67,0.4,855.019
"red",WAIT,3,67,0.4,889.978
"red",WAIT,3,67,0.4,924.002
"red",WAIT,3,67,0.4,940.048
"red",WAIT,3,67,0.4,956.018
"red",WAIT,3,67,0.4,972.106
"red",WAIT,3,67,0.4,1025.978
"red",WAIT,3,67,0.4,1092.158
"red",WAIT,3,67,0.4,1106.254
"red",WAIT,3,67,0.4,1232.983
"red",WAIT,3,67,0.4,1247.999
"red",WAIT,3,67,0.4,1313.027
"red",WAIT,3,67,0.4,1327.978
"red",WAIT,3,67,0.4,1360.219
"red",WAIT,3,67,0.4,1377.045
"red",WAIT,3,67,0.4,1392.024
"red",WAIT,3,67,0.4,1407.978
"red",WAIT,3,67,0.4,1422.978
"red",WAIT,3,67,0.4,1538.26
"red",WAIT,3,67,0.4,1551.978
"red",WAIT,3,67,0.4,1603.978
"blue",WAIT,3,67,0.4,1621.04
"blue",WAIT,3,67,0.4,1636.022
"red",WAIT,3,67,0.4,1667.978
"red",WAIT,3,67,0.4,1682.978
"red",WAIT,3,67,0.4,1898.023
"red",WAIT,3,67,0.4,2021.053
"red",WAIT,3,67,0.4,2054.046
"red",WAIT,3,67,0.4,2101.065
"red",WAIT,3,67,0.4,2131.997
"red",WAIT,3,67,0.4,2181.982
"red",WAIT,3,67,0.4,2248.349
"red",WAIT,3,67,0.4,2278.173
"red",WAIT,3,67,0.4,2298.04
"red",WAIT,3,67,0.4,2346.18
"red",WAIT,3,67,0.4,2396.231
"red",WAIT,3,67,0.4,2427.978
"red",WAIT,3,67,0.4,47.337
"red",WAIT,3,67,0.4,102.426
"red",WAIT,3,67,0.4,144.978
"red",WAIT,3,67,0.4,162.177
"red",WAIT,3,67,0.4,177.068
"red",WAIT,3,67,0.4,242.283
"red",WAIT,3,67,0.4,258.978
"red",WAIT,3,67,0.4,292.074
"red",WAIT,3,67,0.4,328.978
"red",WAIT,3,67,0.4,458.43
"red",WAIT,3,67,0.4,488.978
"red",WAIT,3,67,0.4,537.978
"red",WAIT,3,67,0.4,555.978
"red",WAIT,3,67,0.4,586.978
"blue",WAIT,3,67,0.4,605.051
"blue",WAIT,3,67,0.4,641.986
"red",WAIT,3,67,0.4,656.978
"red",WAIT,3,67,0.4,709.106
"blue",WAIT,3,67,0.4,850.022
"red",WAIT,3,67,0.4,865.13
"red",WAIT,3,67,0.4,877.978
"red",WAIT,3,67,0.4,892.19
"red",WAIT,3,67,0.4,922.037
"red",WAIT,3,67,0.4,939.146
"red",WAIT,3,67,0.4,957.978
"red",WAIT,3,67,0.4,974.247
"red",WAIT,3,67,0.4,1072.058
"red",WAIT,3,67,0.4,1140.982
"red",WAIT,3,67,0.4,1156.978
"red",WAIT,3,67,0.4,1172.099
"red",WAIT,3,67,0.4,1190.978
"red",WAIT,3,67,0.4,1208.164
"red",WAIT,3,67,0.4,1255.985
"red",WAIT,3,67,0.4,1289.978
"red",WAIT,3,67,0.4,1340.978
"red",WAIT,3,67,0.4,1357.119
"red",WAIT,3,67,0.4,1371.978
"red",WAIT,3,67,0.4,1527.978
"red",WAIT,3,67,0.4,1579.06
"red",WAIT,3,67,0.4,1597.406
"red",WAIT,3,67,0.4,1703.978
"red",WAIT,3,67,0.4,1719.046
"red",WAIT,3,67,0.4,1770.021
"red",WAIT,3,67,0.4,1784.978
"red",WAIT,3,67,0.4,1834.177
"red",WAIT,3,67,0.4,1866.106
"red",WAIT,3,67,0.4,1894.978
"red",WAIT,3,67,0.4,1909.978
"red",WAIT,3,67,0.4,1942.236
"red",WAIT,3,67,0.4,2017.991
"red",WAIT,3,67,0.4,2049.123
"red",WAIT,3,67,0.4,2120.139
"red",WAIT,3,67,0.4,2138.197
"red",WAIT,3,67,0.4,2172.273
"red",WAIT,3,67,0.4,2276.978
"red",WAIT,3,67,0.4,2290.978
"red",WAIT,3,67,0.4,2305.122
"red",WAIT,3,67,0.4,2358.26
"red",WAIT,3,67,0.4,24.122
"red",WAIT,3,67,0.4,59.978
"red",WAIT,3,67,0.4,148.492
"red",WAIT,3,67,0.4,216.978
"red",WAIT,3,67,0.4,249.978
"red",WAIT,3,67,0.4,538.34
"red",WAIT,3,67,0.4,553.978
"red",WAIT,3,67,0.4,625.441
"red",WAIT,3,67,0.4,766.092
"red",WAIT,3,67,0.4,785.01
"red",WAIT,3,67,0.4,805.015
"red",WAIT,3,67,0.4,842.978
"red",WAIT,3,67,0.4,889.417
"blue",WAIT,3,67,0.4,976.217
"red",WAIT,3,67,0.4,1010.062
"red",WAIT,3,67,0.4,1026.978
"red",WAIT,3,67,0.4,1098.988
"red",WAIT,3,67,0.4,1179.993
"red",WAIT,3,67,0.4,1274.989
"red",WAIT,3,67,0.4,1328.064
"red",WAIT,3,67,0.4,1462.005
"red",WAIT,3,67,0.4,1477.116
"red",WAIT,3,67,0.4,1494.983
"red",WAIT,3,67,0.4,1547.112
"red",WAIT,3,67,0.4,1663.085
"red",WAIT,3,67,0.4,1713.16
"red",WAIT,3,67,0.4,1749.978
"red",WAIT,3,67,0.4,1763.981
"red",WAIT,3,67,0.4,1784.192
"red",WAIT,3,67,0.4,1863.978
"red",WAIT,3,67,0.4,1913.082
"red",WAIT,3,67,0.4,2005.012
"red",WAIT,3,67,0.4,2064.326
"blue",WAIT,3,67,0.4,2084.113
"red",WAIT,3,67,0.4,2152.102
"red",WAIT,3,67,0.4,2284.994
"red",WAIT,3,67,0.4,2300.978
"red",WAIT,3,67,0.4,2318.005
"red",WAIT,3,67,0.4,2333.028
"red",WAIT,3,67,0.4,2413.99
"blue",WAIT,3,67,0.4,2445.978
"red",WAIT,3,67,0.4,2464.03
"red",WAIT,3,67,0.4,2480.131
"blue",SWITCH,3,67,0.4,6.952
"red",WAIT,3,67,0.4,10.572
"blue",SWITCH,3,67,0.4,18.039
"blue",SWITCH,3,67,0.4,46.937
"red",WAIT,3,67,0.4,58.273
"red",WAIT,3,67,0.4,75.094
"red",WAIT,3,67,0.4,151.033
"red",WAIT,3,67,0.4,185.18
"red",WAIT,3,67,0.4,201.076
"red",WAIT,3,67,0.4,271.988
"blue",SWITCH,3,67,0.4,300.997
"red",WAIT,3,67,0.4,309.014
"red",WAIT,3,67,0.4,324.0
"red",WAIT,3,67,0.4,373.726
"red",WAIT,3,67,0.4,402.033
"blue",SWITCH,3,67,0.4,523.328
"red",WAIT,3,67,0.4,528.075
"blue",WAIT,3,67,0.4,627.063
"red",WAIT,3,67,0.4,686.132
"red",WAIT,3,67,0.4,719.018
"red",WAIT,3,67,0.4,765.978
"blue",WAIT,3,67,0.4,795.012
"red",WAIT,3,67,0.4,808.334
"red",WAIT,3,67,0.4,822.185
"red",WAIT,3,67,0.4,853.978
"red",WAIT,3,67,0.4,888.147
"blue",WAIT,3,67,0.4,920.995
"red",WAIT,3,67,0.4,984.978
"red",WAIT,3,67,0.4,1003.053
"red",WAIT,3,67,0.4,1019.978
"red",WAIT,3,67,0.4,1092.096
"red",WAIT,3,67,0.4,1108.148
"red",WAIT,3,67,0.4,1142.007
"red",WAIT,3,67,0.4,1191.003
"red",WAIT,3,67,0.4,1239.064
"red",WAIT,3,67,0.4,1295.978
"red",WAIT,3,67,0.4,1314.253
"red",WAIT,3,67,0.4,1346.99
"red",WAIT,3,67,0.4,1395.986
"red",WAIT,3,67,0.4,1410.978
"red",WAIT,3,67,0.4,1427.178
"red",WAIT,3,67,0.4,1482.978
"red",WAIT,3,67,0.4,1564.209
"red",WAIT,3,67,0.4,1686.035
"blue",WAIT,3,67,0.4,1734.099
"red",WAIT,3,67,0.4,1750.071
"red",WAIT,3,67,0.4,1788.095
"red",WAIT,3,67,0.4,1805.008
"red",WAIT,3,67,0.4,1869.229
"red",WAIT,3,67,0.4,1930.123
"red",WAIT,3,67,0.4,2009.986
"red",WAIT,3,67,0.4,2057.102
"red",WAIT,3,67,0.4,2181.978
"red",WAIT,3,67,0.4,2385.978
"red",WAIT,3,67,0.4,2402.09
"red",WAIT,3,67,0.4,2415.978
"red",WAIT,3,67,0.4,2447.052
"red",WAIT,3,67,0.4,8.028
"blue",SWITCH,3,67,0.4,19.155
"blue",SWITCH,3,67,0.4,28.001
"blue",SWITCH,3,67,0.4,38.652
"red",WAIT,3,67,0.4,87.157
"blue",SWITCH,3,67,0.4,158.643
"blue",SWITCH,3,67,0.4,195.384
"red",WAIT,3,67,0.4,286.084
"red",WAIT,3,67,0.4,366.978
"red",WAIT,3,67,0.4,384.321
"red",WAIT,3,67,0.4,404.038
"red",WAIT,3,67,0.4,441.173
"red",WAIT,3,67,0.4,457.611
"red",WAIT,3,67,0.4,493.119
"red",WAIT,3,67,0.4,522.155
"red",WAIT,3,67,0.4,538.055
"red",WAIT,3,67,0.4,556.054
"red",WAIT,3,67,0.4,574.001
"red",WAIT,3,67,0.4,608.983
"red",WAIT,3,67,0.4,666.139
"red",WAIT,3,67,0.4,680.978
"red",WAIT,3,67,0.4,715.978
"red",WAIT,3,67,0.4,730.277
"red",WAIT,3,67,0.4,761.063
"red",WAIT,3,67,0.4,777.016
"red",WAIT,3,67,0.4,808.978
"red",WAIT,3,67,0.4,826.035
"red",WAIT,3,67,0.4,859.2
"red",WAIT,3,67,0.4,889.096
"red",WAIT,3,67,0.4,1005.978
"red",WAIT,3,67,0.4,1041.99
"red",WAIT,3,67,0.4,1078.374
"red",WAIT,3,67,0.4,1126.2
"red",WAIT,3,67,0.4,1146.207
"red",WAIT,3,67,0.4,1163.083
"red",WAIT,3,67,0.4,1176.274
"red",WAIT,3,67,0.4,1207.005
"red",WAIT,3,67,0.4,1275.101
"red",WAIT,3,67,0.4,1308.11
"red",WAIT,3,67,0.4,1324.996
"red",WAIT,3,67,0.4,1357.082
"red",WAIT,3,67,0.4,1460.069
"red",WAIT,3,67,0.4,1523.341
"red",WAIT,3,67,0.4,1540.039
"red",WAIT,3,67,0.4,1554.191
"red",WAIT,3,67,0.4,1587.978
"red",WAIT,3,67,0.4,1622.241
"red",WAIT,3,67,0.4,1725.233
"red",WAIT,3,67,0.4,1738.381
"red",WAIT,3,67,0.4,1753.414
"red",WAIT,3,67,0.4,1771.029
"red",WAIT,3,67,0.4,1873.179
"red",WAIT,3,67,0.4,1972.978
"red",WAIT,3,67,0.4,2006.978
"red",WAIT,3,67,0.4,2057.078
"red",WAIT,3,67,0.4,2102.056
"red",WAIT,3,67,0.4,2116.978
"red",WAIT,3,67,0.4,2151.039
"red",WAIT,3,67,0.4,2200.038
"red",WAIT,3,67,0.4,2234.978
"red",WAIT,3,67,0.4,2251.064
"red",WAIT,3,67,0.4,2265.121
"red",WAIT,3,67,0.4,2302.978
"red",WAIT,3,67,0.4,2338.343
"red",WAIT,3,67,0.4,2384.993
"red",WAIT,3,67,0.4,2451.008
"red",WAIT,3,67,0.4,2466.978
"red",WAIT,3,67,0.4,2480.978
"blue",SWITCH,3,67,0.4,6.897
"red",WAIT,3,67,0.4,10.517
"blue",SWITCH,3,67,0.4,28.782
"blue",SWITCH,3,67,0.4,36.57
"red",WAIT,3,67,0.4,41.045
"blue",SWITCH,3,67,0.4,97.77
"red",WAIT,3,67,0.4,133.342
"red",WAIT,3,67,0.4,145.978
"red",WAIT,3,67,0.4,178.978
"blue",SWITCH,3,67,0.4,208.29
"red",WAIT,3,67,0.4,213.03
"red",WAIT,3,67,0.4,260.999
"red",WAIT,3,67,0.4,295.297
"red",WAIT,3,67,0.4,308.02
"red",WAIT,3,67,0.4,426.105
"red",WAIT,3,67,0.4,444.236
"red",WAIT,3,67,0.4,461.112
"red",WAIT,3,67,0.4,494.118
"red",WAIT,3,67,0.4,511.978
"red",WAIT,3,67,0.4,600.013
"red",WAIT,3,67,0.4,744.99
"red",WAIT,3,67,0.4,845.224
"red",WAIT,3,67,0.4,906.077
"red",WAIT,3,67,0.4,921.978
"red",WAIT,3,67,0.4,987.978
"red",WAIT,3,67,0.4,1124.06
"red",WAIT,3,67,0.4,1191.033
"red",WAIT,3,67,0.4,1245.123
"red",WAIT,3,67,0.4,1263.438
"red",WAIT,3,67,0.4,1313.115
"red",WAIT,3,67,0.4,1329.106
"red",WAIT,3,67,0.4,1362.057
"red",SWITCH,3,67,0.4,1391.846
"blue",WAIT,3,67,0.4,1395.832
"red",WAIT,3,67,0.4,1423.042
"blue",SWITCH,3,67,0.4,1430.624
"red",WAIT,3,67,0.4,1523.233
"red",WAIT,3,67,0.4,1539.987
"red",WAIT,3,67,0.4,1557.136
"blue",WAIT,3,67,0.4,1652.313
"red",WAIT,3,67,0.4,1720.978
"red",WAIT,3,67,0.4,1827.99
"red",WAIT,3,67,0.4,1897.99
"red",WAIT,3,67,0.4,1999.978
"red",WAIT,3,67,0.4,2017.1
"red",WAIT,3,67,0.4,2103.978
"red",WAIT,3,67,0.4,2120.197
"red",WAIT,3,67,0.4,2139.207
"blue",WAIT,3,67,0.4,2208.229
"red",WAIT,3,67,0.4,2255.978
"red",WAIT,3,67,0.4,2272.978
"red",WAIT,3,67,0.4,2290.17
"red",WAIT,3,67,0.4,2305.061
"red",WAIT,3,67,0.4,2323.224
"blue",SWITCH,3,67,0.4,2442.668
"red",WAIT,3,67,0.4,2456.138
"red",WAIT,3,67,0.4,43.506
"blue",SWITCH,3,67,0.4,50.924
"red",WAIT,3,67,0.4,77.69
"red",WAIT,3,67,0.4,92.021
"red",WAIT,3,67,0.4,125.196
"red",WAIT,3,67,0.4,209.182
"red",WAIT,3,67,0.4,225.014
"red",WAIT,3,67,0.4,257.054
"red",WAIT,3,67,0.4,270.171
"red",WAIT,3,67,0.4,322.028
"blue",WAIT,3,67,0.4,334.978
"red",WAIT,3,67,0.4,402.042
"red",WAIT,3,67,0.4,469.109
"red",WAIT,3,67,0.4,499.979
"red",WAIT,3,67,0.4,550.107
"red",WAIT,3,67,0.4,612.041
"red",WAIT,3,67,0.4,651.027
"red",WAIT,3,67,0.4,666.086
"red",WAIT,3,67,0.4,681.158
"red",WAIT,3,67,0.4,694.994
"red",WAIT,3,67,0.4,714.978
"red",WAIT,3,67,0.4,761.99
"red",WAIT,3,67,0.4,777.978
"red",WAIT,3,67,0.4,793.978
"red",WAIT,3,67,0.4,810.978
"red",WAIT,3,67,0.4,827.978
"red",WAIT,3,67,0.4,964.978
"red",WAIT,3,67,0.4,1014.012
"red",WAIT,3,67,0.4,1032.978
"red",WAIT,3,67,0.4,1117.133
"red",WAIT,3,67,0.4,1169.978
"red",WAIT,3,67,0.4,1283.126
"red",WAIT,3,67,0.4,1351.031
"red",WAIT,3,67,0.4,1387.978
"red",WAIT,3,67,0.4,1438.302
"red",WAIT,3,67,0.4,1526.978
"red",WAIT,3,67,0.4,1569.054
"red",WAIT,3,67,0.4,1616.037
"red",WAIT,3,67,0.4,1675.978
"red",WAIT,3,67,0.4,1823.978
"red",WAIT,3,67,0.4,1894.978
"red",WAIT,3,67,0.4,1912.412
"red",WAIT,3,67,0.4,1941.018
"blue",WAIT,3,67,0.4,1973.978
"red",WAIT,3,67,0.4,1990.978
"red",WAIT,3,67,0.4,2007.097
"red",WAIT,3,67,0.4,2023.022
"red",WAIT,3,67,0.4,2039.978
"red",WAIT,3,67,0.4,2056.055
"red",WAIT,3,67,0.4,2154.978
"red",WAIT,3,67,0.4,2231.186
"red",WAIT,3,67,0.4,2249.978
"red",WAIT,3,67,0.4,2284.978
"red",WAIT,3,67,0.4,2321.978
"red",WAIT,3,67,0.4,2341.978
"red",WAIT,3,67,0.4,2358.157
"red",WAIT,3,67,0.4,2474.978
"red",WAIT,3,67,0.4,11.028
"red",WAIT,3,67,0.4,89.978
"blue",WAIT,3,67,0.4,270.048
"red",WAIT,3,67,0.4,394.153
"red",WAIT,3,67,0.4,408.978
"red",WAIT,3,67,0.4,429.051
"red",WAIT,3,67,0.4,516.748
"red",WAIT,3,67,0.4,665.978
"red",WAIT,3,67,0.4,701.011
"red",WAIT,3,67,0.4,809.978
"blue",WAIT,3,67,0.4,875.148
"red",WAIT,3,67,0.4,923.978
"red",WAIT,3,67,0.4,940.167
"red",WAIT,3,67,0.4,971.074
"red",WAIT,3,67,0.4,1007.152
