Trials,CritCount,CuedSwitch,UnCuedSwitch,TPR,FPR,ans
150,62,43,148,75,5,0.6
150,88,68,46,75,5,0.6
150,80,58,37,75,5,0.6
150,79,60,28,75,5,0.6
150,73,59,5,75,5,0.6
150,71,54,18,75,5,0.6
150,71,58,33,75,5,0.6
150,85,62,61,75,5,0.6
150,70,52,0,75,5,0.6
150,72,52,53,75,5,0.6
150,65,55,16,75,5,0.6
150,65,47,83,75,5,0.6
150,80,66,21,75,5,0.6
150,79,63,1,75,5,0.6
150,75,57,123,75,5,0.6
150,80,56,126,75,5,0.6
150,80,62,107,75,5,0.6
150,87,62,36,75,5,0.6
150,67,55,10,75,5,0.6
150,70,50,92,75,5,0.6
150,74,59,52,75,5,0.6
150,79,52,87,75,5,0.6
150,81,58,60,75,5,0.6
150,81,59,0,67,3,0.2
150,67,51,2,67,3,0.2
150,87,63,10,67,3,0.2
150,78,55,0,67,3,0.2
150,77,50,0,67,3,0.2
150,80,51,2,67,3,0.2
150,74,54,2,67,3,0.2
150,76,43,0,67,3,0.2
150,68,45,0,67,3,0.2
150,72,45,0,67,3,0.2
150,90,67,0,67,3,0.2
150,75,52,1,67,3,0.2
150,67,43,0,67,3,0.2
150,77,49,0,67,3,0.2
150,68,49,8,67,3,0.2
150,77,54,5,67,3,0.2
150,71,47,1,67,3,0.2
150,78,52,1,67,3,0.2
150,82,71,4,67,3,0.2
150,80,46,73,67,3,0.2
150,77,56,73,67,3,0.2
150,72,46,10,67,3,0.2
150,86,57,2,67,3,0.2
150,71,44,3,67,3,0.2
150,83,56,4,67,3,0.2
150,68,59,0,67,3,0.2
150,73,53,0,67,3,0.2
150,82,57,0,67,3,0.2
150,73,51,0,67,3,0.2
150,73,64,1,67,3,0.2
150,87,62,9,67,3,0.2
150,74,56,3,67,3,0.2
150,77,53,3,67,3,0.2
150,90,67,2,67,3,0.2
150,84,66,1,67,3,0.2
150,81,60,2,67,3,0.2
150,75,45,4,67,3,0.2
150,72,48,0,67,3,0.2
150,76,52,1,67,3,0.2
150,83,57,0,67,3,0.2
150,73,49,16,67,3,0.2
150,72,54,4,67,3,0.2
150,77,49,0,67,3,0.2
150,63,46,38,67,3,0.2
150,87,57,2,67,3,0.2
150,85,58,0,67,3,0.2
150,81,56,0,67,3,0.2
150,84,57,1,67,3,0.2
150,67,43,3,67,3,0.2
150,74,56,1,67,3,0.2
150,79,56,0,67,3,0.2
150,85,61,0,67,3,0.2
150,76,47,1,67,3,0.2
150,77,57,0,67,3,0.2
150,74,55,0,67,3,0.2
150,77,54,1,67,3,0.2
150,73,51,0,67,3,0.2
150,70,50,3,67,3,0.2
150,71,44,18,67,3,0.2
150,86,67,2,67,3,0.2
150,77,55,14,67,3,0.2
150,75,50,16,67,3,0.2
150,81,53,0,67,3,0.2
150,75,52,0,67,3,0.2
150,73,43,43,67,3,0.2
150,83,65,0,67,3,0.2
150,67,49,3,67,3,0.2
150,71,46,5,67,3,0.2
150,78,55,2,67,3,0.2
150,69,54,0,67,3,0.2
150,74,51,2,67,3,0.2
150,76,47,0,67,3,0.2
150,87,60,3,67,3,0.2
150,73,56,1,67,3,0.2
150,66,42,2,67,3,0.2
150,76,48,0,67,3,0.2
150,73,52,8,67,3,0.2
150,78,60,1,67,3,0.2
150,79,52,1,67,3,0.2
150,76,51,0,67,3,0.2
150,77,54,0,67,3,0.2
150,86,57,0,67,3,0.2
150,76,60,1,67,3,0.2
150,73,48,6,67,3,0.2
150,80,53,1,67,3,0.2
150,76,57,0,67,3,0.2
150,72,50,4,67,3,0.2
150,67,56,0,67,3,0.2
150,78,50,6,67,3,0.2
150,79,60,2,67,3,0.2
150,70,49,0,67,3,0.2
150,78,60,1,67,3,0.2
150,76,55,4,67,3,0.2
150,84,63,35,67,3,0.2
150,68,51,5,67,3,0.2
150,66,46,5,67,3,0.2
150,82,61,27,67,3,0.2
150,82,58,2,67,3,0.2
150,86,58,6,67,3,0.2
150,70,56,0,67,3,0.2
150,66,48,4,67,3,0.2
150,83,57,0,67,3,0.2
150,78,59,0,67,3,0.2
150,67,43,0,67,3,0.2
150,68,46,5,67,3,0.2
150,71,50,4,67,3,0.2
150,81,54,1,67,3,0.2
150,74,52,0,67,3,0.2
150,83,55,0,67,3,0.2
150,70,43,0,67,3,0.2
150,77,50,1,67,3,0.2
150,78,58,1,67,3,0.2
150,77,62,0,67,3,0.2
150,84,48,0,67,3,0.2
150,85,49,0,67,3,0.2
150,81,53,0,67,3,0.2
150,78,55,12,67,3,0.2
150,67,49,5,67,3,0.2
150,80,58,39,67,3,0.2
150,68,50,3,67,3,0.2
150,77,51,1,67,3,0.2
150,90,56,1,67,3,0.2
150,89,60,17,67,3,0.2
150,87,58,0,67,3,0.2
150,72,47,3,67,3,0.2
150,70,45,0,67,3,0.2
150,76,49,1,67,3,0.2
150,71,53,0,67,3,0.2
150,78,51,3,67,3,0.2
150,74,47,1,67,3,0.2
150,82,56,0,67,3,0.2
150,75,49,1,67,3,0.2
150,63,48,0,67,3,0.2
150,79,53,2,67,3,0.2
150,78,47,0,67,3,0.2
150,80,49,0,67,3,0.2
150,70,48,0,67,3,0.2
150,81,50,4,67,3,0.2
150,87,58,3,67,3,0.2
150,75,46,3,67,3,0.2
150,72,56,1,67,3,0.2
150,85,56,0,67,3,0.2
150,72,51,1,67,3,0.2
150,84,62,0,67,3,0.2
150,73,50,0,67,3,0.2
150,72,52,19,67,3,0.2
150,71,51,1,67,3,0.2
150,72,50,0,67,3,0.2
150,77,48,7,67,3,0.2
150,77,65,4,67,3,0.2
150,88,58,0,67,3,0.3
150,74,46,1,67,3,0.3
150,66,46,0,67,3,0.3
150,74,43,0,67,3,0.3
150,68,43,0,67,3,0.3
150,72,54,4,67,3,0.3
150,86,55,0,67,3,0.3
150,73,38,1,67,3,0.3
150,65,46,0,67,3,0.3
150,85,65,3,67,3,0.3
150,76,55,2,67,3,0.3
150,79,52,7,67,3,0.3
150,75,52,1,67,3,0.3
150,73,46,2,67,3,0.3
150,81,67,2,67,3,0.3
150,75,53,1,67,3,0.3
150,76,56,2,67,3,0.3
150,69,49,1,67,3,0.3
150,84,49,1,67,3,0.3
150,73,53,2,67,3,0.3
150,74,51,3,67,3,0.3
150,73,60,2,67,3,0.3
150,79,62,6,67,3,0.3
150,73,49,2,67,3,0.3
150,67,50,1,67,3,0.3
150,71,46,4,67,3,0.3
150,74,49,0,67,3,0.3
150,73,64,5,67,3,0.3
150,77,57,0,67,3,0.3
150,75,51,0,67,3,0.3
150,84,60,0,67,3,0.3
150,66,52,2,67,3,0.3
150,69,46,0,67,3,0.3
150,63,49,0,67,3,0.3
150,78,60,1,67,3,0.3
150,73,52,0,67,3,0.3
150,85,51,4,67,3,0.3
150,78,56,1,67,3,0.3
150,72,49,1,67,3,0.3
150,78,60,1,67,3,0.3
150,75,48,1,67,3,0.3
150,71,55,0,67,3,0.3
150,80,51,1,67,3,0.3
150,74,43,0,67,3,0.3
150,70,47,1,67,3,0.3
150,68,50,0,67,3,0.3
150,71,54,0,67,3,0.3
150,76,55,1,67,3,0.3
150,70,51,7,67,3,0.3
150,77,54,0,67,3,0.3
150,81,56,2,67,3,0.3
150,80,45,15,67,3,0.3
150,82,58,0,67,3,0.3
150,74,47,0,67,3,0.3
150,71,44,1,67,3,0.3
150,78,48,11,67,3,0.3
150,80,53,143,67,3,0.3
150,81,52,1,67,3,0.3
150,82,48,3,67,3,0.3
150,73,54,4,67,3,0.3
150,90,58,30,67,3,0.3
150,84,56,2,67,3,0.3
150,75,50,1,67,3,0.3
150,72,51,1,67,3,0.3
150,75,52,4,67,3,0.3
150,83,59,0,67,3,0.3
150,78,57,0,67,3,0.3
150,86,56,1,67,3,0.3
150,71,47,0,67,3,0.3
150,72,48,39,67,3,0.3
150,84,60,0,67,3,0.3
150,75,51,4,67,3,0.3
150,69,48,0,67,3,0.3
150,86,64,1,67,3,0.3
150,85,62,1,67,3,0.3
150,72,41,1,67,3,0.3
150,72,48,0,67,3,0.3
150,76,51,0,67,3,0.3
150,66,55,1,67,3,0.3
150,87,61,2,67,3,0.3
150,83,56,2,67,3,0.3
150,75,54,0,67,3,0.3
150,91,60,4,67,3,0.3
150,66,39,0,67,3,0.3
150,72,52,27,67,3,0.3
150,83,56,0,67,3,0.3
150,72,47,1,67,3,0.3
150,76,59,13,67,3,0.3
150,78,61,3,67,3,0.3
150,74,51,5,67,3,0.3
150,80,63,0,67,3,0.3
150,83,53,2,67,3,0.3
150,78,52,0,67,3,0.3
150,71,47,0,67,3,0.3
150,77,57,3,67,3,0.3
150,76,55,1,67,3,0.3
150,79,58,0,67,3,0.3
150,77,58,4,67,3,0.3
150,68,50,25,67,3,0.3
150,67,50,0,67,3,0.3
150,72,60,0,67,3,0.3
150,78,48,0,67,3,0.3
150,75,58,0,67,3,0.3
150,78,56,0,67,3,0.3
150,79,51,0,67,3,0.3
150,81,58,0,67,3,0.3
150,73,49,7,67,3,0.3
150,77,55,6,67,3,0.3
150,77,54,0,67,3,0.3
150,82,61,2,67,3,0.3
150,78,55,18,67,3,0.3
150,75,60,0,67,3,0.3
150,82,55,7,67,3,0.3
150,71,48,1,67,3,0.3
150,94,66,16,67,3,0.3
150,71,51,6,67,3,0.3
150,63,47,1,67,3,0.3
150,72,46,0,67,3,0.3
150,71,44,2,67,3,0.3
150,76,49,0,67,3,0.3
150,75,57,4,67,3,0.3
150,80,47,3,67,3,0.3
150,71,50,0,67,3,0.3
150,76,53,1,67,3,0.3
150,77,49,0,67,3,0.3
150,79,51,0,67,3,0.3
150,76,50,2,67,3,0.3
150,74,58,2,67,3,0.3
150,83,60,0,67,3,0.3
150,88,62,0,67,3,0.3
150,77,53,4,67,3,0.3
150,72,44,0,67,3,0.3
150,79,56,3,67,3,0.3
150,76,55,0,67,3,0.3
150,69,50,0,67,3,0.3
150,77,60,0,67,3,0.3
150,63,42,0,67,3,0.3
150,90,70,0,67,3,0.3
150,82,63,4,67,3,0.3
150,74,57,0,67,3,0.3
150,75,53,0,67,3,0.3
150,74,53,1,67,3,0.3
150,71,46,2,67,3,0.3
150,62,47,0,67,3,0.3
150,78,61,1,67,3,0.3
150,83,55,9,67,3,0.3
150,68,39,0,67,3,0.3
150,74,54,0,67,3,0.3
150,83,56,0,67,3,0.3
150,82,56,1,67,3,0.3
150,70,54,0,67,3,0.4
150,69,51,5,67,3,0.4
150,86,56,0,67,3,0.4
150,81,51,0,67,3,0.4
150,72,46,1,67,3,0.4
150,79,49,38,67,3,0.4
150,76,58,60,67,3,0.4
150,69,59,0,67,3,0.4
150,70,45,16,67,3,0.4
150,88,65,53,67,3,0.4
150,71,46,0,67,3,0.4
150,77,50,0,67,3,0.4
150,66,50,0,67,3,0.4
150,79,61,0,67,3,0.4
150,82,57,1,67,3,0.4
150,73,51,12,67,3,0.4
150,77,58,0,67,3,0.4
150,76,49,1,67,3,0.4
150,79,59,54,67,3,0.4
150,71,58,1,67,3,0.4
150,75,53,11,67,3,0.4
150,79,48,0,67,3,0.4
150,74,58,8,67,3,0.4
150,74,60,5,67,3,0.4
150,81,60,7,67,3,0.4
150,71,51,1,67,3,0.4
150,77,51,0,67,3,0.4
150,69,40,0,67,3,0.4
150,80,52,0,67,3,0.4
150,87,57,23,67,3,0.4
150,78,52,19,67,3,0.4
150,83,59,0,67,3,0.4
150,78,58,0,67,3,0.4
150,82,65,0,67,3,0.4
150,75,43,17,67,3,0.4
150,69,51,17,67,3,0.4
150,81,57,1,67,3,0.4
150,76,54,1,67,3,0.4
150,81,53,4,67,3,0.4
150,76,58,0,67,3,0.4
150,84,58,2,67,3,0.4
150,81,48,5,67,3,0.4
150,69,49,0,67,3,0.4
150,86,61,0,67,3,0.4
150,82,60,3,67,3,0.4
150,81,55,0,67,3,0.4
150,74,50,12,67,3,0.4
150,84,61,0,67,3,0.4
150,82,54,4,67,3,0.4
150,76,55,4,67,3,0.4
150,88,48,19,67,3,0.4
150,74,50,7,67,3,0.4
150,85,69,11,67,3,0.4
150,80,48,0,67,3,0.4
150,70,51,0,67,3,0.4
150,55,37,0,67,3,0.4
150,75,44,3,67,3,0.4
150,82,57,0,67,3,0.4
150,70,45,2,67,3,0.4
150,83,59,3,67,3,0.4
150,86,66,4,67,3,0.4
150,77,55,15,67,3,0.4
150,77,59,2,67,3,0.4
150,75,40,37,67,3,0.4
150,67,52,3,67,3,0.4
150,85,56,0,67,3,0.4
150,81,56,0,67,3,0.4
150,67,40,14,67,3,0.4
150,76,56,1,67,3,0.4
150,71,51,0,67,3,0.4
150,67,46,2,67,3,0.4
150,80,57,28,67,3,0.4
150,72,54,0,67,3,0.4
150,80,55,3,67,3,0.4
150,71,50,0,67,3,0.4
150,74,51,40,67,3,0.4
150,80,59,61,67,3,0.4
150,60,42,6,67,3,0.4
150,77,52,5,67,3,0.4
150,79,51,0,67,3,0.4
150,79,57,0,67,3,0.4
150,89,64,1,67,3,0.4
150,83,59,0,67,3,0.4
150,71,48,47,67,3,0.4
150,75,61,7,67,3,0.4
150,66,49,22,67,3,0.4
150,84,55,0,67,3,0.4
150,76,52,51,67,3,0.4
150,73,52,0,67,3,0.4
150,68,42,14,67,3,0.4
150,80,61,2,67,3,0.4
150,84,58,2,67,3,0.4
150,75,49,1,67,3,0.4
150,76,57,0,67,3,0.4
150,91,52,3,67,3,0.4
150,73,55,2,67,3,0.4
150,77,55,2,67,3,0.4
150,82,53,29,67,3,0.4
150,72,47,4,67,3,0.4
150,91,64,1,67,3,0.4
150,70,61,0,67,3,0.4
150,68,41,35,67,3,0.4
150,69,41,2,67,3,0.4
150,71,47,0,67,3,0.4
150,75,50,2,67,3,0.4
150,73,54,3,67,3,0.4
150,74,49,1,67,3,0.4
150,71,45,100,67,3,0.4
150,79,54,2,67,3,0.4
150,72,50,5,67,3,0.4
150,76,52,6,67,3,0.4
150,76,51,1,67,3,0.4
150,68,50,3,67,3,0.4
150,80,53,0,67,3,0.4
150,75,55,5,67,3,0.4
150,65,39,125,67,3,0.4
150,80,52,9,67,3,0.4
150,92,65,2,67,3,0.4
150,76,51,0,67,3,0.4
150,85,62,0,67,3,0.4
150,80,53,2,67,3,0.4
150,70,45,0,67,3,0.4
150,78,57,42,67,3,0.4
150,69,53,1,67,3,0.4
150,78,56,47,67,3,0.4
150,82,63,1,67,3,0.4
150,80,53,1,67,3,0.4
150,87,57,2,67,3,0.4
150,75,56,1,67,3,0.4
150,78,59,4,67,3,0.4
150,79,51,1,67,3,0.4
150,76,58,7,67,3,0.4
150,63,45,19,67,3,0.4
150,77,57,0,67,3,0.4
150,83,56,5,67,3,0.4
150,87,61,1,67,3,0.4
150,72,48,1,67,3,0.4
150,80,56,0,67,3,0.4
150,71,48,0,67,3,0.4
150,88,68,1,67,3,0.4
150,80,51,7,67,3,0.4
150,69,47,30,67,3,0.4
150,67,48,2,67,3,0.4
150,90,67,0,67,3,0.4
150,79,60,2,67,3,0.4
150,57,29,41,67,3,0.4
150,82,57,82,67,3,0.4
150,73,44,2,67,3,0.4
150,69,57,34,67,3,0.4
150,73,46,0,67,3,0.4
150,86,60,22,67,3,0.5
150,64,39,18,67,3,0.5
150,81,50,45,67,3,0.5
150,69,54,0,67,3,0.5
150,74,51,3,67,3,0.5
150,77,46,2,67,3,0.5
150,85,57,0,67,3,0.5
150,68,48,8,67,3,0.5
150,68,49,4,67,3,0.5
150,80,56,26,67,3,0.5
150,81,47,144,67,3,0.5
150,79,54,1,67,3,0.5
150,79,64,4,67,3,0.5
150,78,55,2,67,3,0.5
150,77,48,0,67,3,0.5
150,88,55,3,67,3,0.5
150,77,58,7,67,3,0.5
150,73,39,54,67,3,0.5
150,67,50,1,67,3,0.5
150,87,62,31,67,3,0.5
150,72,48,6,67,3,0.5
150,83,60,0,67,3,0.5
150,84,61,74,67,3,0.5
150,72,48,42,67,3,0.5
150,81,59,24,67,3,0.5
150,78,56,0,67,3,0.5
150,79,51,92,67,3,0.5
150,76,48,19,67,3,0.5
150,79,52,94,67,3,0.5
150,76,44,71,67,3,0.5
150,64,46,38,67,3,0.5
150,70,51,8,67,3,0.5
150,72,46,5,67,3,0.5
150,67,43,1,67,3,0.5
150,81,50,69,67,3,0.5
150,77,49,0,67,3,0.5
150,83,54,2,67,3,0.5
150,64,53,5,67,3,0.5
150,76,52,18,67,3,0.5
150,75,49,37,67,3,0.5
150,71,51,3,67,3,0.5
150,72,45,91,67,3,0.5
150,80,49,34,67,3,0.5
150,56,39,6,67,3,0.5
150,77,55,93,67,3,0.5
150,68,41,9,67,3,0.5
150,71,43,63,67,3,0.5
150,72,50,27,67,3,0.5
150,69,43,2,67,3,0.5
150,71,55,1,67,3,0.5
150,72,52,5,67,3,0.5
150,65,50,6,67,3,0.5
150,79,57,5,67,3,0.5
150,77,54,3,67,3,0.5
150,80,49,50,67,3,0.5
150,77,52,5,67,3,0.5
150,76,47,0,67,3,0.5
150,77,61,1,67,3,0.5
150,83,60,2,67,3,0.5
150,71,53,14,67,3,0.5
150,87,59,6,67,3,0.5
150,75,51,0,67,3,0.5
150,83,57,40,67,3,0.5
150,74,50,137,67,3,0.5
150,78,56,24,67,3,0.5
150,76,56,0,67,3,0.5
150,64,49,0,67,3,0.5
150,77,54,1,67,3,0.5
150,67,44,0,67,3,0.5
150,94,71,2,67,3,0.5
150,90,61,22,67,3,0.5
150,87,53,50,67,3,0.5
150,72,52,5,67,3,0.5
150,78,54,1,67,3,0.5
150,72,45,121,67,3,0.5
150,70,47,0,67,3,0.5
150,70,51,1,67,3,0.5
150,85,61,1,67,3,0.5
150,76,69,4,67,3,0.5
150,85,62,24,67,3,0.5
150,75,56,0,67,3,0.5
150,71,42,16,67,3,0.5
150,81,52,73,67,3,0.5
150,63,43,1,67,3,0.5
150,77,53,13,67,3,0.5
150,70,54,8,67,3,0.5
150,76,53,0,67,3,0.5
150,87,58,8,67,3,0.5
150,77,51,2,67,3,0.5
150,72,47,45,67,3,0.5
150,78,49,24,67,3,0.5
150,78,47,37,67,3,0.5
150,75,54,38,67,3,0.5
150,87,60,3,67,3,0.5
150,78,48,1,67,3,0.5
150,78,55,7,67,3,0.5
150,72,53,1,67,3,0.5
150,66,41,29,67,3,0.5
150,79,54,0,67,3,0.5
150,74,55,4,67,3,0.5
150,86,55,31,67,3,0.5
150,79,55,4,67,3,0.5
150,77,42,95,67,3,0.5
150,69,52,0,67,3,0.5
150,85,57,0,67,3,0.5
150,73,48,4,67,3,0.5
150,79,49,5,67,3,0.5
150,80,57,63,67,3,0.5
150,72,51,0,67,3,0.5
150,74,53,116,67,3,0.5
150,76,52,0,67,3,0.5
150,77,52,69,67,3,0.5
150,71,52,70,67,3,0.5
150,81,55,7,67,3,0.5
150,76,47,3,67,3,0.5
150,78,54,3,67,3,0.5
150,80,52,90,67,3,0.5
150,78,52,56,67,3,0.5
150,69,50,1,67,3,0.5
150,81,52,26,67,3,0.5
150,80,55,66,67,3,0.5
150,76,48,0,67,3,0.5
150,79,59,0,67,3,0.5
150,73,59,5,67,3,0.5
150,85,66,3,67,3,0.5
150,79,56,1,67,3,0.5
150,79,54,67,67,3,0.5
150,75,53,24,67,3,0.5
150,73,59,0,67,3,0.5
150,77,55,88,67,3,0.5
150,61,44,0,67,3,0.5
150,78,60,13,67,3,0.5
150,78,62,0,67,3,0.5
150,76,51,5,67,3,0.5
150,84,57,5,67,3,0.5
150,74,45,27,67,3,0.5
150,75,49,58,67,3,0.5
150,73,63,8,67,3,0.5
150,70,52,26,67,3,0.5
150,61,41,11,67,3,0.5
150,67,45,2,67,3,0.5
150,87,61,10,67,3,0.5
150,85,66,0,67,3,0.5
150,77,56,18,67,3,0.5
150,90,65,0,67,3,0.5
150,75,54,14,67,3,0.5
150,81,53,0,67,3,0.5
150,91,72,46,67,3,0.5
150,88,62,25,67,3,0.5
150,79,47,0,67,3,0.5
150,68,50,19,67,3,0.6
150,72,51,9,67,3,0.6
150,75,51,47,67,3,0.6
150,80,55,21,67,3,0.6
150,77,49,2,67,3,0.6
150,76,56,13,67,3,0.6
150,73,49,108,67,3,0.6
150,72,43,73,67,3,0.6
150,75,55,55,67,3,0.6
150,61,50,66,67,3,0.6
150,76,55,43,67,3,0.6
150,76,53,47,67,3,0.6
150,92,60,132,67,3,0.6
150,78,55,2,67,3,0.6
150,76,52,10,67,3,0.6
150,80,51,84,67,3,0.6
150,71,47,22,67,3,0.6
150,76,53,81,67,3,0.6
150,73,44,31,67,3,0.6
150,75,56,117,67,3,0.6
150,79,56,10,67,3,0.6
150,80,53,76,67,3,0.6
150,80,61,82,67,3,0.6
150,77,55,41,67,3,0.6
150,73,38,91,67,3,0.6
150,78,55,1,67,3,0.6
150,82,55,86,67,3,0.6
150,77,51,55,67,3,0.6
150,77,50,2,67,3,0.6
150,80,53,42,67,3,0.6
150,88,54,57,67,3,0.6
150,73,50,2,67,3,0.6
150,81,60,9,67,3,0.6
150,77,53,71,67,3,0.6
150,78,53,73,67,3,0.6
150,77,51,0,67,3,0.6
150,72,52,27,67,3,0.6
150,81,52,14,67,3,0.6
150,69,48,0,67,3,0.6
150,78,47,36,67,3,0.6
150,78,53,76,67,3,0.6
150,78,51,2,67,3,0.6
150,83,55,78,67,3,0.6
150,66,52,2,67,3,0.6
150,85,60,50,67,3,0.6
150,78,57,13,67,3,0.6
150,67,41,157,67,3,0.6
150,77,51,66,67,3,0.6
150,80,55,17,67,3,0.6
150,70,47,46,67,3,0.6
150,80,61,80,67,3,0.6
150,73,52,24,67,3,0.6
150,76,53,20,67,3,0.6
150,76,55,18,67,3,0.6
150,67,53,15,67,3,0.6
150,86,58,11,67,3,0.6
150,81,53,99,67,3,0.6
150,78,52,4,67,3,0.6
150,77,48,5,67,3,0.6
150,75,55,12,67,3,0.6
150,78,63,13,67,3,0.6
150,75,47,134,67,3,0.6
150,76,50,90,67,3,0.6
150,87,55,5,67,3,0.6
150,76,46,18,67,3,0.6
150,75,52,82,67,3,0.6
150,73,48,34,67,3,0.6
150,82,56,30,67,3,0.6
150,78,54,0,67,3,0.6
150,74,51,93,67,3,0.6
150,87,56,60,67,3,0.6
150,78,43,148,67,3,0.6
150,77,56,71,67,3,0.6
150,80,51,7,67,3,0.6
150,81,44,123,67,3,0.6
150,82,57,50,67,3,0.6
150,77,54,3,67,3,0.6
150,80,61,6,67,3,0.6
150,80,51,6,67,3,0.6
150,76,54,16,67,3,0.6
150,60,34,141,67,3,0.6
150,72,42,53,67,3,0.6
150,80,56,104,67,3,0.6
150,85,58,2,67,3,0.6
150,82,55,74,67,3,0.6
150,84,58,12,67,3,0.6
150,87,58,14,67,3,0.6
150,71,45,73,67,3,0.6
150,72,40,50,67,3,0.6
150,67,43,110,67,3,0.6
150,76,47,104,67,3,0.6
150,66,36,75,67,3,0.6
150,75,52,21,67,3,0.6
150,82,57,64,67,3,0.6
150,77,49,60,67,3,0.6
150,83,61,59,67,3,0.6
150,80,58,3,67,3,0.6
150,77,50,27,67,3,0.6
150,88,50,128,67,3,0.6
150,77,54,0,67,3,0.6
150,76,50,3,67,3,0.6
150,76,45,10,67,3,0.6
150,79,42,129,67,3,0.6
150,78,52,5,67,3,0.6
150,62,38,94,67,3,0.6
150,77,59,1,67,3,0.6
150,75,48,103,67,3,0.6
150,76,58,10,67,3,0.6
150,72,52,25,67,3,0.6
150,72,46,40,67,3,0.6
150,83,62,16,67,3,0.6
150,74,49,11,67,3,0.6
150,65,41,2,67,3,0.6
150,73,50,78,67,3,0.6
150,83,49,2,67,3,0.6
150,76,60,7,67,3,0.6
150,74,45,117,67,3,0.6
150,83,61,12,67,3,0.6
150,76,45,15,67,3,0.6
150,69,40,8,67,3,0.6
150,81,55,48,67,3,0.6
150,77,53,37,67,3,0.6
150,82,52,69,67,3,0.6
150,68,48,6,67,3,0.6
150,84,52,23,67,3,0.6
150,73,54,66,67,3,0.6
150,67,49,19,67,3,0.6
150,78,50,126,67,3,0.6
150,71,45,57,67,3,0.6
150,78,55,0,67,3,0.6
150,76,49,3,67,3,0.6
150,70,40,4,67,3,0.6
150,88,51,9,67,3,0.6
150,74,54,69,67,3,0.6
150,83,59,2,67,3,0.6
150,81,57,14,67,3,0.6
150,77,53,11,67,3,0.6
150,88,56,0,67,3,0.6
150,73,47,107,67,3,0.6
150,85,60,82,67,3,0.6
150,71,54,60,67,3,0.6
150,66,39,85,67,3,0.6
150,78,52,4,67,3,0.6
150,79,55,43,67,3,0.6
150,73,39,123,67,3,0.6
150,76,52,0,67,3,0.6
150,70,50,17,67,3,0.6
150,72,49,58,67,3,0.6
150,73,55,60,67,3,0.6
150,86,57,4,67,3,0.6
